"","stealTrial","earnTrial","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","instr_response.keys","instr_response.rt","key_resp_2.keys","key_resp_2.rt","introKey.keys","introKey.rt","Trial.Start","Trial.Start.Wall","choiceResponse.keys","choiceResponse.rt","choiceType","Trial.End","Trial.End.Wall","nKeyPress","gamePressTimes","riskDisplaySide","session","participant","frameRate","expName","date","type","X","stealTrial","earnTrial","trials_thisRepN","trials_thisTrialN","trials_thisN","trials_thisIndex","instr_response_keys","instr_response_rt","key_resp_2_keys","key_resp_2_rt","introKey_keys","introKey_rt","Trial_Start","Trial_Start_Wall","choiceResponse_keys","choiceResponse_rt","choiceType","Trial_End","Trial_End_Wall","nKeyPress","gamePressTimes","riskDisplaySide","session","participant","frameRate","expName","date","type","PressTime_1","PressTime_2","PressTime_3","PressTime_4","PressTime_5","PressTime_6","PressTime_7","PressTime_8","PressTime_9","PressTime_10","PressTime_11","PressTime_12","PressTime_13","PressTime_14","PressTime_15","PressTime_16","PressTime_1_Diff","PressTime_2_Diff","PressTime_3_Diff","PressTime_4_Diff","PressTime_5_Diff","PressTime_6_Diff","PressTime_7_Diff","PressTime_8_Diff","PressTime_9_Diff","PressTime_10_Diff","PressTime_11_Diff","PressTime_12_Diff","PressTime_13_Diff","PressTime_14_Diff","PressTime_15_Diff","PressTime_16_Diff","PressTimeDiffMean"
"1033",10.74,9.76,0,28,28,14,"",NA,"",NA,"",NA,357.636286974,"Fri Dec 11 14:53:41 2015",0,0.118348836899,"bank",360.878901958,"Fri Dec 11 14:53:44 2015",10,"[358.5674169063568, 358.68468499183655, 358.78494477272034, 358.90185284614563, 359.0083718299866, 359.10816287994385, 359.20843982696533, 359.3189539909363, 359.41903495788574, 359.8701448440552]","left",1,"PROA014",59.8709883707,"PSAP_PRO_A","2015_Dec_11_1448","A",NA,10.74,9.76,0,28,28,14,NA,NA,NA,NA,NA,NA,357.636287,"Fri Dec 11 14:53:41 2015",0,0.118348837,"bank",360.878902,"Fri Dec 11 14:53:44 2015",10,"[358.5674169063568, 358.68468499183655, 358.78494477272034, 358.90185284614563, 359.0083718299866, 359.10816287994385, 359.20843982696533, 359.3189539909363, 359.41903495788574, 359.8701448440552]","left",1,"PROA014",59.87098837,"PSAP_PRO_A","2015_Dec_11_1448","A",357.636287,358.5674169,358.684685,358.7849448,358.9018528,359.0083718,359.1081629,359.2084398,359.318954,359.419035,359.8701448,NA,NA,NA,NA,NA,NA,0.931129932,0.117268085,0.100259781,0.116908073,0.106518984,0.09979105,0.100276947,0.110514164,0.100080967,0.451109886,NA,NA,NA,NA,NA,0.223385787
"1034",50.39,33.59,0,29,29,45,"",NA,"",NA,"",NA,360.879807949,"Fri Dec 11 14:53:44 2015",0,0.101506948471,"bank",363.846767902,"Fri Dec 11 14:53:47 2015",11,"[361.76399183273315, 361.901086807251, 362.0920219421387, 362.20846676826477, 362.3090269565582, 362.4088637828827, 362.51527285575867, 362.62951397895813, 362.74924778938293, 362.8435568809509, 362.9667468070984]","left",1,"PROA014",59.8709883707,"PSAP_PRO_A","2015_Dec_11_1448","A",NA,50.39,33.59,0,29,29,45,NA,NA,NA,NA,NA,NA,360.8798079,"Fri Dec 11 14:53:44 2015",0,0.101506948,"bank",363.8467679,"Fri Dec 11 14:53:47 2015",11,"[361.76399183273315, 361.901086807251, 362.0920219421387, 362.20846676826477, 362.3090269565582, 362.4088637828827, 362.51527285575867, 362.62951397895813, 362.74924778938293, 362.8435568809509, 362.9667468070984]","left",1,"PROA014",59.87098837,"PSAP_PRO_A","2015_Dec_11_1448","A",360.8798079,361.7639918,361.9010868,362.0920219,362.2084668,362.309027,362.4088638,362.5152729,362.629514,362.7492478,362.8435569,362.9667468,NA,NA,NA,NA,NA,0.884183884,0.137094975,0.190935135,0.116444826,0.100560188,0.099836826,0.106409073,0.114241123,0.11973381,0.094309092,0.123189926,NA,NA,NA,NA,0.189721714
"1035",22.2,21.98,0,30,30,12,"",NA,"",NA,"",NA,363.848053932,"Fri Dec 11 14:53:47 2015",1,0.0840480327606,"bank",366.686078787,"Fri Dec 11 14:53:50 2015",11,"[364.6804358959198, 364.80364894866943, 364.9177429676056, 365.0311188697815, 365.1580410003662, 365.25529980659485, 365.36508798599243, 365.4719009399414, 365.5659649372101, 365.6827208995819, 365.78966999053955]","right",1,"PROA014",59.8709883707,"PSAP_PRO_A","2015_Dec_11_1448","A",NA,22.2,21.98,0,30,30,12,NA,NA,NA,NA,NA,NA,363.8480539,"Fri Dec 11 14:53:47 2015",1,0.084048033,"bank",366.6860788,"Fri Dec 11 14:53:50 2015",11,"[364.6804358959198, 364.80364894866943, 364.9177429676056, 365.0311188697815, 365.1580410003662, 365.25529980659485, 365.36508798599243, 365.4719009399414, 365.5659649372101, 365.6827208995819, 365.78966999053955]","right",1,"PROA014",59.87098837,"PSAP_PRO_A","2015_Dec_11_1448","A",363.8480539,364.6804359,364.8036489,364.917743,365.0311189,365.158041,365.2552998,365.365088,365.4719009,365.5659649,365.6827209,365.78967,NA,NA,NA,NA,NA,0.832381964,0.123213053,0.114094019,0.113375902,0.126922131,0.097258806,0.109788179,0.106812954,0.094063997,0.116755962,0.106949091,NA,NA,NA,NA,0.176510551
"1036",8.42,8.34,0,31,31,9,"",NA,"",NA,"",NA,366.687280893,"Fri Dec 11 14:53:50 2015",1,0.100954771042,"bank",369.625594854,"Fri Dec 11 14:53:53 2015",11,"[367.6369979381561, 367.7635238170624, 367.8541889190674, 367.9575569629669, 368.0771999359131, 368.1876678466797, 368.29427695274353, 368.4052519798279, 368.5219349861145, 368.6222188472748, 368.72596883773804]","right",1,"PROA014",59.8709883707,"PSAP_PRO_A","2015_Dec_11_1448","A",NA,8.42,8.34,0,31,31,9,NA,NA,NA,NA,NA,NA,366.6872809,"Fri Dec 11 14:53:50 2015",1,0.100954771,"bank",369.6255949,"Fri Dec 11 14:53:53 2015",11,"[367.6369979381561, 367.7635238170624, 367.8541889190674, 367.9575569629669, 368.0771999359131, 368.1876678466797, 368.29427695274353, 368.4052519798279, 368.5219349861145, 368.6222188472748, 368.72596883773804]","right",1,"PROA014",59.87098837,"PSAP_PRO_A","2015_Dec_11_1448","A",366.6872809,367.6369979,367.7635238,367.8541889,367.957557,368.0771999,368.1876678,368.294277,368.405252,368.521935,368.6222188,368.7259688,NA,NA,NA,NA,NA,0.949717045,0.126525879,0.090665102,0.103368044,0.119642973,0.110467911,0.106609106,0.110975027,0.116683006,0.100283861,0.10374999,NA,NA,NA,NA,0.185335268
"1037",37.79,75.58,0,32,32,5,"",NA,"",NA,"",NA,369.626796961,"Fri Dec 11 14:53:53 2015",1,0.151124000549,"bank",372.632097006,"Fri Dec 11 14:53:56 2015",11,"[370.64350390434265, 370.76624488830566, 370.8605659008026, 370.96092987060547, 371.0671229362488, 371.1709418296814, 371.28407096862793, 371.3848087787628, 371.49538683891296, 371.62842297554016, 371.73915696144104]","right",1,"PROA014",59.8709883707,"PSAP_PRO_A","2015_Dec_11_1448","A",NA,37.79,75.58,0,32,32,5,NA,NA,NA,NA,NA,NA,369.626797,"Fri Dec 11 14:53:53 2015",1,0.151124001,"bank",372.632097,"Fri Dec 11 14:53:56 2015",11,"[370.64350390434265, 370.76624488830566, 370.8605659008026, 370.96092987060547, 371.0671229362488, 371.1709418296814, 371.28407096862793, 371.3848087787628, 371.49538683891296, 371.62842297554016, 371.73915696144104]","right",1,"PROA014",59.87098837,"PSAP_PRO_A","2015_Dec_11_1448","A",369.626797,370.6435039,370.7662449,370.8605659,370.9609299,371.0671229,371.1709418,371.284071,371.3848088,371.4953868,371.628423,371.739157,NA,NA,NA,NA,NA,1.016706943,0.122740984,0.094321012,0.10036397,0.106193066,0.103818893,0.113129139,0.10073781,0.11057806,0.133036137,0.110733986,NA,NA,NA,NA,0.192032727
"1038",52.16,23.18,0,33,33,82,"",NA,"",NA,"",NA,372.633401871,"Fri Dec 11 14:53:56 2015",0,0.0180559158325,"bank",375.621562958,"Fri Dec 11 14:53:59 2015",11,"[373.549635887146, 373.6832478046417, 373.7894039154053, 373.9835138320923, 374.10073494911194, 374.1900899410248, 374.3008978366852, 374.404412984848, 374.50884079933167, 374.618763923645, 374.7251179218292]","left",1,"PROA014",59.8709883707,"PSAP_PRO_A","2015_Dec_11_1448","A",NA,52.16,23.18,0,33,33,82,NA,NA,NA,NA,NA,NA,372.6334019,"Fri Dec 11 14:53:56 2015",0,0.018055916,"bank",375.621563,"Fri Dec 11 14:53:59 2015",11,"[373.549635887146, 373.6832478046417, 373.7894039154053, 373.9835138320923, 374.10073494911194, 374.1900899410248, 374.3008978366852, 374.404412984848, 374.50884079933167, 374.618763923645, 374.7251179218292]","left",1,"PROA014",59.87098837,"PSAP_PRO_A","2015_Dec_11_1448","A",372.6334019,373.5496359,373.6832478,373.7894039,373.9835138,374.1007349,374.1900899,374.3008978,374.404413,374.5088408,374.6187639,374.7251179,NA,NA,NA,NA,NA,0.916234016,0.133611917,0.106156111,0.194109917,0.117221117,0.089354992,0.110807896,0.103515148,0.104427814,0.109923124,0.106353998,NA,NA,NA,NA,0.190156005
"1039",32.95,24.41,0,34,34,23,"",NA,"",NA,"",NA,375.622823,"Fri Dec 11 14:53:59 2015",1,0.133996009827,"bank",378.527910948,"Fri Dec 11 14:54:02 2015",11,"[376.55602979660034, 376.68968176841736, 376.75671887397766, 376.85671186447144, 376.97360491752625, 377.07789278030396, 377.190798997879, 377.29050278663635, 377.40753078460693, 377.5248019695282, 377.6455829143524]","right",1,"PROA014",59.8709883707,"PSAP_PRO_A","2015_Dec_11_1448","A",NA,32.95,24.41,0,34,34,23,NA,NA,NA,NA,NA,NA,375.622823,"Fri Dec 11 14:53:59 2015",1,0.13399601,"bank",378.5279109,"Fri Dec 11 14:54:02 2015",11,"[376.55602979660034, 376.68968176841736, 376.75671887397766, 376.85671186447144, 376.97360491752625, 377.07789278030396, 377.190798997879, 377.29050278663635, 377.40753078460693, 377.5248019695282, 377.6455829143524]","right",1,"PROA014",59.87098837,"PSAP_PRO_A","2015_Dec_11_1448","A",375.622823,376.5560298,376.6896818,376.7567189,376.8567119,376.9736049,377.0778928,377.190799,377.2905028,377.4075308,377.524802,377.6455829,NA,NA,NA,NA,NA,0.933206797,0.133651972,0.067037106,0.09999299,0.116893053,0.104287863,0.112906218,0.099703789,0.117027998,0.117271185,0.120780945,NA,NA,NA,NA,0.183887265
"1040",40.65,16.26,0,35,35,86,"",NA,"",NA,"",NA,378.529192924,"Fri Dec 11 14:54:02 2015",0,0.201730966568,"bank",381.584476948,"Fri Dec 11 14:54:05 2015",11,"[379.59590196609497, 379.7192008495331, 379.81295585632324, 379.9216067790985, 380.03574895858765, 380.14717292785645, 380.2502248287201, 380.37367582321167, 380.48741483688354, 380.5808529853821, 380.6982579231262]","left",1,"PROA014",59.8709883707,"PSAP_PRO_A","2015_Dec_11_1448","A",NA,40.65,16.26,0,35,35,86,NA,NA,NA,NA,NA,NA,378.5291929,"Fri Dec 11 14:54:02 2015",0,0.201730967,"bank",381.5844769,"Fri Dec 11 14:54:05 2015",11,"[379.59590196609497, 379.7192008495331, 379.81295585632324, 379.9216067790985, 380.03574895858765, 380.14717292785645, 380.2502248287201, 380.37367582321167, 380.48741483688354, 380.5808529853821, 380.6982579231262]","left",1,"PROA014",59.87098837,"PSAP_PRO_A","2015_Dec_11_1448","A",378.5291929,379.595902,379.7192009,379.8129559,379.9216068,380.035749,380.1471729,380.2502248,380.3736758,380.4874148,380.580853,380.6982579,NA,NA,NA,NA,NA,1.066709042,0.123298883,0.093755007,0.108650923,0.114142179,0.111423969,0.103051901,0.123450994,0.113739014,0.093438148,0.117404938,NA,NA,NA,NA,0.197187727
"1041",38.03,28.17,0,36,36,24,"",NA,"",NA,"",NA,381.585733891,"Fri Dec 11 14:54:05 2015",0,0.0849261283875,"bank",384.724381924,"Fri Dec 11 14:54:08 2015",11,"[382.41874289512634, 382.55173683166504, 382.6691098213196, 382.7522118091583, 382.86908888816833, 383.29301381111145, 383.3866767883301, 383.49058985710144, 383.6043109893799, 383.7209358215332, 383.8216118812561]","left",1,"PROA014",59.8709883707,"PSAP_PRO_A","2015_Dec_11_1448","A",NA,38.03,28.17,0,36,36,24,NA,NA,NA,NA,NA,NA,381.5857339,"Fri Dec 11 14:54:05 2015",0,0.084926128,"bank",384.7243819,"Fri Dec 11 14:54:08 2015",11,"[382.41874289512634, 382.55173683166504, 382.6691098213196, 382.7522118091583, 382.86908888816833, 383.29301381111145, 383.3866767883301, 383.49058985710144, 383.6043109893799, 383.7209358215332, 383.8216118812561]","left",1,"PROA014",59.87098837,"PSAP_PRO_A","2015_Dec_11_1448","A",381.5857339,382.4187429,382.5517368,382.6691098,382.7522118,382.8690889,383.2930138,383.3866768,383.4905899,383.604311,383.7209358,383.8216119,NA,NA,NA,NA,NA,0.833009004,0.132993937,0.11737299,0.083101988,0.116877079,0.423924923,0.093662977,0.103913069,0.113721132,0.116624832,0.10067606,NA,NA,NA,NA,0.203261635
"1042",47.05,26.14,0,37,37,51,"",NA,"",NA,"",NA,384.725625992,"Fri Dec 11 14:54:08 2015",1,0.285515069962,"bank",387.818050861,"Fri Dec 11 14:54:11 2015",10,"[385.8123388290405, 385.94229888916016, 386.0365209579468, 386.14317893981934, 386.2594909667969, 386.37649297714233, 386.4767367839813, 386.58347487449646, 386.69999599456787, 386.81107091903687]","right",1,"PROA014",59.8709883707,"PSAP_PRO_A","2015_Dec_11_1448","A",NA,47.05,26.14,0,37,37,51,NA,NA,NA,NA,NA,NA,384.725626,"Fri Dec 11 14:54:08 2015",1,0.28551507,"bank",387.8180509,"Fri Dec 11 14:54:11 2015",10,"[385.8123388290405, 385.94229888916016, 386.0365209579468, 386.14317893981934, 386.2594909667969, 386.37649297714233, 386.4767367839813, 386.58347487449646, 386.69999599456787, 386.81107091903687]","right",1,"PROA014",59.87098837,"PSAP_PRO_A","2015_Dec_11_1448","A",384.725626,385.8123388,385.9422989,386.036521,386.1431789,386.259491,386.376493,386.4767368,386.5834749,386.699996,386.8110709,NA,NA,NA,NA,NA,NA,1.086712837,0.12996006,0.094222069,0.106657982,0.116312027,0.11700201,0.100243807,0.106738091,0.11652112,0.111074924,NA,NA,NA,NA,NA,0.208544493
"1043",86.6,38.49,0,38,38,81,"",NA,"",NA,"",NA,387.818731785,"Fri Dec 11 14:54:11 2015",0,0.118067979813,"bank",390.937483788,"Fri Dec 11 14:54:15 2015",11,"[388.7487030029297, 388.98207092285156, 389.0754759311676, 389.21593594551086, 389.3893849849701, 389.50026082992554, 389.60050678253174, 389.7170147895813, 389.810350894928, 389.9345347881317, 390.0612738132477]","left",1,"PROA014",59.8709883707,"PSAP_PRO_A","2015_Dec_11_1448","A",NA,86.6,38.49,0,38,38,81,NA,NA,NA,NA,NA,NA,387.8187318,"Fri Dec 11 14:54:11 2015",0,0.11806798,"bank",390.9374838,"Fri Dec 11 14:54:15 2015",11,"[388.7487030029297, 388.98207092285156, 389.0754759311676, 389.21593594551086, 389.3893849849701, 389.50026082992554, 389.60050678253174, 389.7170147895813, 389.810350894928, 389.9345347881317, 390.0612738132477]","left",1,"PROA014",59.87098837,"PSAP_PRO_A","2015_Dec_11_1448","A",387.8187318,388.748703,388.9820709,389.0754759,389.2159359,389.389385,389.5002608,389.6005068,389.7170148,389.8103509,389.9345348,390.0612738,NA,NA,NA,NA,NA,0.929971218,0.23336792,0.093405008,0.140460014,0.173449039,0.110875845,0.100245953,0.116508007,0.093336105,0.124183893,0.126739025,NA,NA,NA,NA,0.203867457
"1044",86.2,43.1,0,39,39,63,"",NA,"",NA,"",NA,390.938788891,"Fri Dec 11 14:54:15 2015",0,0.11855006218,"bank",393.993999958,"Fri Dec 11 14:54:18 2015",11,"[391.8583028316498, 392.0222678184509, 392.1785719394684, 392.31592297554016, 392.39559984207153, 392.5233669281006, 392.6294729709625, 392.74002599716187, 392.86052894592285, 392.9803137779236, 393.090637922287]","left",1,"PROA014",59.8709883707,"PSAP_PRO_A","2015_Dec_11_1448","A",NA,86.2,43.1,0,39,39,63,NA,NA,NA,NA,NA,NA,390.9387889,"Fri Dec 11 14:54:15 2015",0,0.118550062,"bank",393.994,"Fri Dec 11 14:54:18 2015",11,"[391.8583028316498, 392.0222678184509, 392.1785719394684, 392.31592297554016, 392.39559984207153, 392.5233669281006, 392.6294729709625, 392.74002599716187, 392.86052894592285, 392.9803137779236, 393.090637922287]","left",1,"PROA014",59.87098837,"PSAP_PRO_A","2015_Dec_11_1448","A",390.9387889,391.8583028,392.0222678,392.1785719,392.315923,392.3955998,392.5233669,392.629473,392.740026,392.8605289,392.9803138,393.0906379,NA,NA,NA,NA,NA,0.919513941,0.163964987,0.156304121,0.137351036,0.079676867,0.127767086,0.106106043,0.110553026,0.120502949,0.119784832,0.110324144,NA,NA,NA,NA,0.195622639
"1045",46.8,34.67,0,40,40,27,"",NA,"",NA,"",NA,393.995282888,"Fri Dec 11 14:54:18 2015",0,0.101644992828,"bank",397.056029797,"Fri Dec 11 14:54:21 2015",10,"[394.961865901947, 395.08272981643677, 395.17895889282227, 395.28237080574036, 395.3956308364868, 395.51310086250305, 395.61325883865356, 395.7233028411865, 395.8135528564453, 396.04719400405884]","left",1,"PROA014",59.8709883707,"PSAP_PRO_A","2015_Dec_11_1448","A",NA,46.8,34.67,0,40,40,27,NA,NA,NA,NA,NA,NA,393.9952829,"Fri Dec 11 14:54:18 2015",0,0.101644993,"bank",397.0560298,"Fri Dec 11 14:54:21 2015",10,"[394.961865901947, 395.08272981643677, 395.17895889282227, 395.28237080574036, 395.3956308364868, 395.51310086250305, 395.61325883865356, 395.7233028411865, 395.8135528564453, 396.04719400405884]","left",1,"PROA014",59.87098837,"PSAP_PRO_A","2015_Dec_11_1448","A",393.9952829,394.9618659,395.0827298,395.1789589,395.2823708,395.3956308,395.5131009,395.6132588,395.7233028,395.8135529,396.047194,NA,NA,NA,NA,NA,NA,0.966583014,0.120863914,0.096229076,0.103411913,0.113260031,0.117470026,0.100157976,0.110044003,0.090250015,0.233641148,NA,NA,NA,NA,NA,0.205191112
"1046",56.11,37.41,0,41,41,35,"",NA,"",NA,"",NA,397.056922913,"Fri Dec 11 14:54:21 2015",0,0.0682499408722,"bank",399.973567963,"Fri Dec 11 14:54:24 2015",11,"[397.95120882987976, 398.0752019882202, 398.172082901001, 398.257896900177, 398.37940287590027, 398.5023739337921, 398.6127219200134, 398.7362267971039, 398.83643198013306, 398.95674180984497, 399.07064390182495]","left",1,"PROA014",59.8709883707,"PSAP_PRO_A","2015_Dec_11_1448","A",NA,56.11,37.41,0,41,41,35,NA,NA,NA,NA,NA,NA,397.0569229,"Fri Dec 11 14:54:21 2015",0,0.068249941,"bank",399.973568,"Fri Dec 11 14:54:24 2015",11,"[397.95120882987976, 398.0752019882202, 398.172082901001, 398.257896900177, 398.37940287590027, 398.5023739337921, 398.6127219200134, 398.7362267971039, 398.83643198013306, 398.95674180984497, 399.07064390182495]","left",1,"PROA014",59.87098837,"PSAP_PRO_A","2015_Dec_11_1448","A",397.0569229,397.9512088,398.075202,398.1720829,398.2578969,398.3794029,398.5023739,398.6127219,398.7362268,398.836432,398.9567418,399.0706439,NA,NA,NA,NA,NA,0.894285917,0.123993158,0.096880913,0.085813999,0.121505976,0.122971058,0.110347986,0.123504877,0.100205183,0.12030983,0.113902092,NA,NA,NA,NA,0.183065544
"1047",45.97,25.54,0,42,42,52,"",NA,"",NA,"",NA,399.974796772,"Fri Dec 11 14:54:24 2015",0,0.135020971298,"bank",403.01314187,"Fri Dec 11 14:54:27 2015",11,"[400.99101281166077, 401.13217282295227, 401.24186182022095, 401.32545495033264, 401.45908784866333, 401.5424699783325, 401.65308380126953, 401.77592277526855, 401.8990387916565, 402.0033428668976, 402.12672686576843]","left",1,"PROA014",59.8709883707,"PSAP_PRO_A","2015_Dec_11_1448","A",NA,45.97,25.54,0,42,42,52,NA,NA,NA,NA,NA,NA,399.9747968,"Fri Dec 11 14:54:24 2015",0,0.135020971,"bank",403.0131419,"Fri Dec 11 14:54:27 2015",11,"[400.99101281166077, 401.13217282295227, 401.24186182022095, 401.32545495033264, 401.45908784866333, 401.5424699783325, 401.65308380126953, 401.77592277526855, 401.8990387916565, 402.0033428668976, 402.12672686576843]","left",1,"PROA014",59.87098837,"PSAP_PRO_A","2015_Dec_11_1448","A",399.9747968,400.9910128,401.1321728,401.2418618,401.325455,401.4590878,401.54247,401.6530838,401.7759228,401.8990388,402.0033429,402.1267269,NA,NA,NA,NA,NA,1.01621604,0.141160011,0.109688997,0.08359313,0.133632898,0.08338213,0.110613823,0.122838974,0.123116016,0.104304075,0.123383999,NA,NA,NA,NA,0.195630009
"1048",47.88,31.92,0,43,43,43,"",NA,"",NA,"",NA,403.014447927,"Fri Dec 11 14:54:27 2015",1,0.183893918991,"bank",405.988581896,"Fri Dec 11 14:54:30 2015",10,"[403.99766993522644, 404.0979959964752, 404.1981449127197, 404.33179998397827, 404.43522787094116, 404.5380799770355, 404.64905977249146, 404.7717797756195, 404.8663058280945, 404.98280596733093]","right",1,"PROA014",59.8709883707,"PSAP_PRO_A","2015_Dec_11_1448","A",NA,47.88,31.92,0,43,43,43,NA,NA,NA,NA,NA,NA,403.0144479,"Fri Dec 11 14:54:27 2015",1,0.183893919,"bank",405.9885819,"Fri Dec 11 14:54:30 2015",10,"[403.99766993522644, 404.0979959964752, 404.1981449127197, 404.33179998397827, 404.43522787094116, 404.5380799770355, 404.64905977249146, 404.7717797756195, 404.8663058280945, 404.98280596733093]","right",1,"PROA014",59.87098837,"PSAP_PRO_A","2015_Dec_11_1448","A",403.0144479,403.9976699,404.097996,404.1981449,404.3318,404.4352279,404.53808,404.6490598,404.7717798,404.8663058,404.982806,NA,NA,NA,NA,NA,NA,0.983222008,0.100326061,0.100148916,0.133655071,0.103427887,0.102852106,0.110979795,0.122720003,0.094526052,0.116500139,NA,NA,NA,NA,NA,0.196835804
"1049",34.99,52.48,0,44,44,3,"",NA,"",NA,"",NA,405.989199877,"Fri Dec 11 14:54:30 2015",1,0.151449918747,"bank",409.07843399,"Fri Dec 11 14:54:33 2015",10,"[406.9707520008087, 407.0877799987793, 407.2045068740845, 407.3079979419708, 407.4217219352722, 407.5317578315735, 407.6446838378906, 407.85560297966003, 407.96216893196106, 408.0661869049072]","right",1,"PROA014",59.8709883707,"PSAP_PRO_A","2015_Dec_11_1448","A",NA,34.99,52.48,0,44,44,3,NA,NA,NA,NA,NA,NA,405.9891999,"Fri Dec 11 14:54:30 2015",1,0.151449919,"bank",409.078434,"Fri Dec 11 14:54:33 2015",10,"[406.9707520008087, 407.0877799987793, 407.2045068740845, 407.3079979419708, 407.4217219352722, 407.5317578315735, 407.6446838378906, 407.85560297966003, 407.96216893196106, 408.0661869049072]","right",1,"PROA014",59.87098837,"PSAP_PRO_A","2015_Dec_11_1448","A",405.9891999,406.970752,407.08778,407.2045069,407.3079979,407.4217219,407.5317578,407.6446838,407.855603,407.9621689,408.0661869,NA,NA,NA,NA,NA,NA,0.981552124,0.117027998,0.116726875,0.103491068,0.113723993,0.110035896,0.112926006,0.210919142,0.106565952,0.104017973,NA,NA,NA,NA,NA,0.207698703
"1050",29.36,19.57,0,45,45,34,"",NA,"",NA,"",NA,409.079038858,"Fri Dec 11 14:54:33 2015",1,0.018177986145,"bank",411.932132959,"Fri Dec 11 14:54:36 2015",11,"[409.8936128616333, 410.0098807811737, 410.1107108592987, 410.2275137901306, 410.35499382019043, 410.4671719074249, 410.5786418914795, 410.7011318206787, 410.81789779663086, 410.92919182777405, 411.03563594818115]","right",1,"PROA014",59.8709883707,"PSAP_PRO_A","2015_Dec_11_1448","A",NA,29.36,19.57,0,45,45,34,NA,NA,NA,NA,NA,NA,409.0790389,"Fri Dec 11 14:54:33 2015",1,0.018177986,"bank",411.932133,"Fri Dec 11 14:54:36 2015",11,"[409.8936128616333, 410.0098807811737, 410.1107108592987, 410.2275137901306, 410.35499382019043, 410.4671719074249, 410.5786418914795, 410.7011318206787, 410.81789779663086, 410.92919182777405, 411.03563594818115]","right",1,"PROA014",59.87098837,"PSAP_PRO_A","2015_Dec_11_1448","A",409.0790389,409.8936129,410.0098808,410.1107109,410.2275138,410.3549938,410.4671719,410.5786419,410.7011318,410.8178978,410.9291918,411.0356359,NA,NA,NA,NA,NA,0.814574004,0.11626792,0.100830078,0.116802931,0.12748003,0.112178087,0.111469984,0.122489929,0.116765976,0.111294031,0.10644412,NA,NA,NA,NA,0.177872463
"1051",31.8,21.2,0,46,46,47,"",NA,"",NA,"",NA,411.933414936,"Fri Dec 11 14:54:36 2015",0,0.150824785233,"bank",414.972198963,"Fri Dec 11 14:54:39 2015",11,"[412.8661789894104, 413.00656294822693, 413.10044980049133, 413.18707394599915, 413.30688977241516, 413.4174258708954, 413.5176019668579, 413.7347469329834, 413.8579158782959, 413.96900391578674, 414.0777189731598]","left",1,"PROA014",59.8709883707,"PSAP_PRO_A","2015_Dec_11_1448","A",NA,31.8,21.2,0,46,46,47,NA,NA,NA,NA,NA,NA,411.9334149,"Fri Dec 11 14:54:36 2015",0,0.150824785,"bank",414.972199,"Fri Dec 11 14:54:39 2015",11,"[412.8661789894104, 413.00656294822693, 413.10044980049133, 413.18707394599915, 413.30688977241516, 413.4174258708954, 413.5176019668579, 413.7347469329834, 413.8579158782959, 413.96900391578674, 414.0777189731598]","left",1,"PROA014",59.87098837,"PSAP_PRO_A","2015_Dec_11_1448","A",411.9334149,412.866179,413.0065629,413.1004498,413.1870739,413.3068898,413.4174259,413.517602,413.7347469,413.8579159,413.9690039,414.077719,NA,NA,NA,NA,NA,0.932764053,0.140383959,0.093886852,0.086624146,0.119815826,0.110536098,0.100176096,0.217144966,0.123168945,0.111088037,0.108715057,NA,NA,NA,NA,0.194936731
"1052",41.06,37.33,0,47,47,17,"",NA,"",NA,"",NA,414.973430872,"Fri Dec 11 14:54:39 2015",1,0.0170800685883,"bank",418.014205933,"Fri Dec 11 14:54:42 2015",10,"[415.8660178184509, 415.9959318637848, 416.1068148612976, 416.2267789840698, 416.3403568267822, 416.45074582099915, 416.54720878601074, 416.6748399734497, 416.8984658718109, 417.0088667869568]","right",1,"PROA014",59.8709883707,"PSAP_PRO_A","2015_Dec_11_1448","A",NA,41.06,37.33,0,47,47,17,NA,NA,NA,NA,NA,NA,414.9734309,"Fri Dec 11 14:54:39 2015",1,0.017080069,"bank",418.0142059,"Fri Dec 11 14:54:42 2015",10,"[415.8660178184509, 415.9959318637848, 416.1068148612976, 416.2267789840698, 416.3403568267822, 416.45074582099915, 416.54720878601074, 416.6748399734497, 416.8984658718109, 417.0088667869568]","right",1,"PROA014",59.87098837,"PSAP_PRO_A","2015_Dec_11_1448","A",414.9734309,415.8660178,415.9959319,416.1068149,416.226779,416.3403568,416.4507458,416.5472088,416.67484,416.8984659,417.0088668,NA,NA,NA,NA,NA,NA,0.892586946,0.129914045,0.110882998,0.119964123,0.113577843,0.110388994,0.096462965,0.127631187,0.223625898,0.110400915,NA,NA,NA,NA,NA,0.203543591
